UNITID,uni_total_enrollment,uni_total_nonresident_enrollment,uni_undergrad_enrollment,uni_undergrad_nonresident_enrollment,uni_graduate_enrollment,uni_graduate_nonresident_enrollment,uni_total_nonresident_pct,uni_undergrad_nonresident_pct,uni_graduate_nonresident_pct
215947,1927,0,1501.0,0.0,426.0,0.0,0.0,0.0,0.0
215974,715,0,715.0,0.0,,,0.0,0.0,
215992,163,0,163.0,0.0,,,0.0,0.0,
216010,5161,54,4371.0,39.0,790.0,15.0,1.0463088548730868,0.8922443376801648,1.89873417721519
216038,8376,235,6835.0,227.0,1541.0,8.0,2.805635148042025,3.3211411850768107,0.5191434133679429
216047,170,16,38.0,0.0,132.0,16.0,9.411764705882353,0.0,12.121212121212121
216074,183,0,183.0,0.0,,,0.0,0.0,
216083,260,0,260.0,0.0,,,0.0,0.0,
216162,329,0,329.0,0.0,,,0.0,0.0,
216223,49,0,49.0,0.0,,,0.0,0.0,
216278,2255,29,2246.0,29.0,9.0,0.0,1.2860310421286032,1.2911843276936776,0.0
216287,1623,219,1623.0,219.0,,,13.493530499075785,13.493530499075785,
216296,1470,2,1470.0,2.0,,,0.13605442176870747,0.13605442176870747,
216311,112,6,112.0,6.0,,,5.357142857142857,5.357142857142857,
216339,29640,2028,21457.0,946.0,8183.0,1082.0,6.842105263157896,4.408817635270541,13.222534522791152
216348,12,1,,,12.0,1.0,8.333333333333332,,8.333333333333332
216357,950,9,833.0,9.0,117.0,0.0,0.9473684210526316,1.0804321728691477,0.0
216366,8238,419,3772.0,76.0,4466.0,343.0,5.0861859674678325,2.014846235418876,7.6802507836990594
216436,18,0,18.0,0.0,,,0.0,0.0,
216445,31,0,31.0,0.0,,,0.0,0.0,
216454,20,0,20.0,0.0,,,0.0,0.0,
216463,169,23,,,169.0,23.0,13.609467455621301,,13.609467455621301
216524,1502,8,1502.0,8.0,,,0.5326231691078562,0.5326231691078562,
216542,589,23,517.0,22.0,72.0,1.0,3.904923599320883,4.25531914893617,1.3888888888888888
216551,97,0,97.0,0.0,,,0.0,0.0,
216579,56,0,56.0,0.0,,,0.0,0.0,
216597,10041,374,7004.0,130.0,3037.0,244.0,3.7247286126879797,1.856082238720731,8.034244320052682
216630,37,0,37.0,0.0,,,0.0,0.0,
216667,1309,23,1306.0,23.0,3.0,0.0,1.757066462948816,1.761102603369066,0.0
216694,1231,6,1030.0,6.0,201.0,0.0,0.487408610885459,0.5825242718446602,0.0
216746,55,0,55.0,0.0,,,0.0,0.0,
216764,17171,91,14449.0,39.0,2722.0,52.0,0.5299633102323685,0.26991487300159184,1.9103600293901544
216773,164,0,164.0,0.0,,,0.0,0.0,
216807,1191,4,1137.0,4.0,54.0,0.0,0.33585222502099077,0.3518029903254178,0.0
216816,1183,58,,,1183.0,58.0,4.902789518174133,,4.902789518174133
216825,3990,6,3990.0,6.0,,,0.15037593984962408,0.15037593984962408,
216852,5713,112,2975.0,47.0,2738.0,65.0,1.9604410992473307,1.5798319327731094,2.3739956172388608
216931,5381,178,2076.0,170.0,3305.0,8.0,3.307935328005947,8.188824662813103,0.2420574886535552
216940,322,0,322.0,0.0,,,0.0,0.0,
217013,1907,17,1379.0,15.0,528.0,2.0,0.8914525432616675,1.0877447425670776,0.3787878787878788
217040,34,0,34.0,0.0,,,0.0,0.0,
217059,3825,38,3369.0,36.0,456.0,2.0,0.9934640522875817,1.068566340160285,0.43859649122807015
217077,642,0,642.0,0.0,,,0.0,0.0,
217156,11956,2470,7910.0,1069.0,4046.0,1401.0,20.65908330545333,13.514538558786345,34.62679189322788
217165,3636,232,3200.0,180.0,436.0,52.0,6.380638063806381,5.625,11.926605504587156
217235,4303,172,3908.0,113.0,395.0,59.0,3.9972112479665354,2.8915046059365404,14.936708860759493
217305,1922,1,1796.0,1.0,126.0,0.0,0.052029136316337155,0.05567928730512249,0.0
217323,646,0,646.0,0.0,,,0.0,0.0,
217402,4666,89,4236.0,71.0,430.0,18.0,1.9074153450492928,1.676109537299339,4.186046511627907
217420,6155,7,5154.0,5.0,1001.0,2.0,0.11372867587327376,0.09701202949165696,0.1998001998001998
217475,12275,1188,12275.0,1188.0,,,9.678207739307537,9.678207739307537,
217484,17210,493,14376.0,183.0,2834.0,310.0,2.8646135967460777,1.2729549248747913,10.938602681721948
217493,2520,924,2087.0,692.0,433.0,232.0,36.666666666666664,33.15764254911356,53.5796766743649
217518,4350,63,4038.0,61.0,312.0,2.0,1.4482758620689655,1.5106488360574541,0.641025641025641
217536,2791,80,2135.0,70.0,656.0,10.0,2.866356144750985,3.278688524590164,1.524390243902439
217581,107,0,107.0,0.0,,,0.0,0.0,
217606,122,8,89.0,8.0,33.0,0.0,6.557377049180328,8.98876404494382,0.0
217615,2307,0,2307.0,0.0,,,0.0,0.0,
217624,610,9,576.0,9.0,34.0,0.0,1.4754098360655739,1.5625,0.0
217633,4710,0,3683.0,0.0,1027.0,0.0,0.0,0.0,0.0
217688,3832,102,3126.0,73.0,706.0,29.0,2.661795407098121,2.3352527191298784,4.107648725212465
217712,2461,0,2461.0,0.0,,,0.0,0.0,
217721,1691,165,1628.0,161.0,63.0,4.0,9.757539917208751,9.88943488943489,6.349206349206349
217749,2734,224,2312.0,171.0,422.0,53.0,8.19312362838332,7.396193771626297,12.559241706161137
217776,980,13,784.0,9.0,196.0,4.0,1.3265306122448979,1.1479591836734695,2.0408163265306123
217794,100,0,100.0,0.0,,,0.0,0.0,
217819,11926,168,10880.0,125.0,1046.0,43.0,1.4086869025658226,1.1488970588235294,4.1108986615678775
217837,1428,0,1428.0,0.0,,,0.0,0.0,
217864,3793,26,2737.0,22.0,1056.0,4.0,0.6854732401792776,0.8037997807818781,0.3787878787878788
217873,1852,49,1731.0,39.0,121.0,10.0,2.6457883369330455,2.2530329289428077,8.264462809917356
217882,29077,1695,23401.0,212.0,5676.0,1483.0,5.829349657805138,0.9059441904192129,26.127554615926705
217891,126,0,126.0,0.0,,,0.0,0.0,
217907,1325,62,1220.0,62.0,105.0,0.0,4.679245283018868,5.081967213114754,0.0
217925,2914,167,965.0,44.0,1949.0,123.0,5.7309540150995195,4.5595854922279795,6.310928681375064
217934,1725,20,1391.0,14.0,334.0,6.0,1.1594202898550725,1.00647016534867,1.7964071856287425
217961,1787,117,1173.0,103.0,614.0,14.0,6.547285954113039,8.780903665814153,2.2801302931596092
217989,675,0,675.0,0.0,,,0.0,0.0,
217998,912,0,803.0,0.0,109.0,0.0,0.0,0.0,0.0
218025,3522,1,3522.0,1.0,,,0.028392958546280524,0.028392958546280524,
218061,4112,116,3692.0,96.0,420.0,20.0,2.821011673151751,2.600216684723727,4.761904761904762
218070,2554,145,2383.0,144.0,171.0,1.0,5.677368833202819,6.042803189257239,0.5847953216374269
218113,11999,52,11999.0,52.0,,,0.43336944745395445,0.43336944745395445,
218140,7923,4,7923.0,4.0,,,0.05048592704783542,0.05048592704783542,
218159,118,0,118.0,0.0,,,0.0,0.0,
218195,127,0,127.0,0.0,,,0.0,0.0,
218229,4378,102,3776.0,87.0,602.0,15.0,2.3298309730470534,2.3040254237288136,2.4916943521594686
218238,1807,89,1545.0,76.0,262.0,13.0,4.925290536801328,4.919093851132686,4.961832061068702
218335,3246,86,303.0,1.0,2943.0,85.0,2.649414664202095,0.33003300330033003,2.888209310227659
218353,9226,0,9226.0,0.0,,,0.0,0.0,
218399,383,0,383.0,0.0,,,0.0,0.0,
218414,1536,39,1481.0,37.0,55.0,2.0,2.5390625,2.4983119513842,3.6363636363636362
218441,2304,47,2020.0,36.0,284.0,11.0,2.039930555555556,1.782178217821782,3.873239436619718
218487,2106,0,2106.0,0.0,,,0.0,0.0,
218520,5143,0,5143.0,0.0,,,0.0,0.0,
218539,1095,42,853.0,41.0,242.0,1.0,3.8356164383561646,4.8065650644783116,0.4132231404958678
218645,4022,81,3289.0,60.0,733.0,21.0,2.013923421183491,1.8242626938279112,2.8649386084583903
218654,2208,44,2162.0,41.0,46.0,3.0,1.9927536231884055,1.8963922294172062,6.521739130434782
218663,38532,1681,30187.0,536.0,8345.0,1145.0,4.362607702688674,1.7755987676814522,13.72079089275015
218672,2687,42,2687.0,42.0,,,1.5630815035355416,1.5630815035355416,
218681,799,29,799.0,29.0,,,3.629536921151439,3.629536921151439,
218690,1845,61,1845.0,61.0,,,3.3062330623306235,3.3062330623306235,
218706,1402,27,1402.0,27.0,,,1.925820256776034,1.925820256776034,
218724,11348,126,10811.0,101.0,537.0,25.0,1.1103278110680297,0.934233650911109,4.655493482309125
218733,3242,5,2950.0,2.0,292.0,3.0,0.15422578655151142,0.06779661016949153,1.0273972602739725
218742,4916,84,4487.0,62.0,429.0,22.0,1.7087062652563059,1.3817695564965455,5.128205128205128
218751,387,4,,,387.0,4.0,1.03359173126615,,1.03359173126615
218821,1119,7,1119.0,7.0,,,0.6255585344057194,0.6255585344057194,
218830,6653,0,6653.0,0.0,,,0.0,0.0,
218858,2825,0,2825.0,0.0,,,0.0,0.0,
218885,5890,0,5890.0,0.0,,,0.0,0.0,
218894,13552,0,13552.0,0.0,,,0.0,0.0,
218919,578,35,440.0,35.0,138.0,0.0,6.055363321799308,7.954545454545454,0.0
218955,668,1,668.0,1.0,,,0.14970059880239522,0.14970059880239522,
218964,4894,86,3969.0,71.0,925.0,15.0,1.7572537801389458,1.7888636936255986,1.6216216216216217
218973,1817,41,1817.0,41.0,,,2.2564667033571824,2.2564667033571824,
218991,4771,0,4771.0,0.0,,,0.0,0.0,
219000,2390,239,2003.0,225.0,387.0,14.0,10.0,11.233150274588118,3.6175710594315245
219037,80,0,80.0,0.0,,,0.0,0.0,
219046,3346,53,3198.0,48.0,148.0,5.0,1.5839808726838016,1.5009380863039399,3.3783783783783785
219082,3774,279,3066.0,171.0,708.0,108.0,7.392686804451511,5.577299412915851,15.254237288135593
219091,892,24,771.0,23.0,121.0,1.0,2.690582959641256,2.9831387808041505,0.8264462809917356
219125,66,0,66.0,0.0,,,0.0,0.0,
219143,2312,2,2312.0,2.0,,,0.08650519031141869,0.08650519031141869,
219189,1186,3,1186.0,3.0,,,0.25295109612141653,0.25295109612141653,
219198,1284,74,1022.0,66.0,262.0,8.0,5.763239875389408,6.457925636007827,3.0534351145038165
219204,903,34,767.0,26.0,136.0,8.0,3.7652270210409746,3.389830508474576,5.88235294117647
219240,1239,0,82.0,0.0,1157.0,0.0,0.0,0.0,0.0
219259,3708,106,3169.0,99.0,539.0,7.0,2.8586839266450914,3.1240138845061534,1.2987012987012987
219277,1188,0,1139.0,0.0,49.0,0.0,0.0,0.0,0.0
219347,2576,149,2216.0,38.0,360.0,111.0,5.784161490683229,1.7148014440433215,30.833333333333336
219356,12056,826,10719.0,400.0,1337.0,426.0,6.851360318513604,3.7316913891221195,31.8623784592371
219374,592,0,515.0,0.0,77.0,0.0,0.0,0.0,0.0
219383,1450,17,1241.0,17.0,209.0,0.0,1.1724137931034484,1.36986301369863,0.0
219392,28,0,28.0,0.0,,,0.0,0.0,
219408,206,0,206.0,0.0,,,0.0,0.0,
219426,2659,0,2659.0,0.0,,,0.0,0.0,
219453,133,0,133.0,0.0,,,0.0,0.0,
219471,10619,820,7619.0,408.0,3000.0,412.0,7.722007722007722,5.355033468959181,13.733333333333334
219480,1164,1,1164.0,1.0,,,0.0859106529209622,0.0859106529209622,
219505,46,1,46.0,1.0,,,2.1739130434782608,2.1739130434782608,
219587,63,0,63.0,0.0,,,0.0,0.0,
219596,366,1,366.0,1.0,,,0.273224043715847,0.273224043715847,
219602,10439,284,8926.0,194.0,1513.0,90.0,2.7205671041287482,2.1734259466726416,5.948446794448117
219639,891,0,782.0,0.0,109.0,0.0,0.0,0.0,0.0
219709,8803,94,7175.0,65.0,1628.0,29.0,1.0678177893899807,0.9059233449477353,1.7813267813267815
219718,2936,83,2674.0,81.0,262.0,2.0,2.826975476839237,3.029169783096485,0.7633587786259541
219790,1701,23,1565.0,23.0,136.0,0.0,1.352145796590241,1.4696485623003195,0.0
219806,2669,109,1596.0,80.0,1073.0,29.0,4.083926564256276,5.012531328320802,2.7027027027027026
219824,7623,42,7623.0,42.0,,,0.5509641873278237,0.5509641873278237,
219833,1772,460,1155.0,93.0,617.0,367.0,25.95936794582393,8.051948051948052,59.48136142625607
219842,517,92,89.0,10.0,428.0,82.0,17.79497098646035,11.235955056179774,19.158878504672895
219851,101,0,101.0,0.0,,,0.0,0.0,
219879,3282,14,3282.0,14.0,,,0.42656916514320536,0.42656916514320536,
219888,5712,39,5712.0,39.0,,,0.6827731092436975,0.6827731092436975,
219903,517,0,517.0,0.0,,,0.0,0.0,
219949,3457,591,2745.0,144.0,712.0,447.0,17.095747758171825,5.245901639344262,62.78089887640449
219976,5017,131,3336.0,104.0,1681.0,27.0,2.6111221845724537,3.117505995203837,1.6061867935752527
219994,1628,4,1628.0,4.0,,,0.2457002457002457,0.2457002457002457,
220057,3296,5,3296.0,5.0,,,0.15169902912621358,0.15169902912621358,
220075,13728,444,10829.0,182.0,2899.0,262.0,3.234265734265734,1.680672268907563,9.03759917212832
220118,252,0,252.0,0.0,,,0.0,0.0,
220127,1850,2,1850.0,2.0,,,0.10810810810810811,0.10810810810810811,
220163,82,0,82.0,0.0,,,0.0,0.0,
220181,1059,0,1035.0,0.0,24.0,0.0,0.0,0.0,0.0
220206,389,4,350.0,3.0,39.0,1.0,1.0282776349614395,0.8571428571428572,2.564102564102564
220215,2306,0,1873.0,0.0,433.0,0.0,0.0,0.0,0.0
220251,729,3,729.0,3.0,,,0.411522633744856,0.411522633744856,
220279,1014,10,1014.0,10.0,,,0.9861932938856016,0.9861932938856016,
220321,2416,66,2416.0,66.0,,,2.7317880794701987,2.7317880794701987,
220394,455,1,455.0,1.0,,,0.21978021978021978,0.21978021978021978,
220400,3518,16,3518.0,16.0,,,0.45480386583285953,0.45480386583285953,
220464,166,0,166.0,0.0,,,0.0,0.0,
220473,978,87,746.0,67.0,232.0,20.0,8.895705521472392,8.981233243967829,8.620689655172415
220491,201,0,201.0,0.0,,,0.0,0.0,
220516,1157,68,964.0,55.0,193.0,13.0,5.877268798617114,5.7053941908713695,6.7357512953367875
220552,11557,363,8782.0,291.0,2775.0,72.0,3.140953534654322,3.3135959918014124,2.5945945945945943
220598,738,13,738.0,13.0,,,1.7615176151761516,1.7615176151761516,
220604,659,29,659.0,29.0,,,4.400606980273141,4.400606980273141,
220613,3714,108,3271.0,85.0,443.0,23.0,2.9079159935379644,2.5985937022317334,5.191873589164786
220631,6081,126,1668.0,114.0,4413.0,12.0,2.0720276270350273,6.83453237410072,0.27192386131883073
220640,1055,6,1055.0,6.0,,,0.5687203791469194,0.5687203791469194,
220701,1046,73,1012.0,73.0,34.0,0.0,6.9789674952198855,7.213438735177865,0.0
220710,1136,71,1132.0,71.0,4.0,0.0,6.25,6.27208480565371,0.0
220756,155,0,155.0,0.0,,,0.0,0.0,
220765,300,0,300.0,0.0,,,0.0,0.0,
220792,1226,0,,,1226.0,0.0,0.0,,0.0
220853,1960,22,1960.0,22.0,,,1.1224489795918366,1.1224489795918366,
220862,20276,1510,15770.0,277.0,4506.0,1233.0,7.447228250147958,1.7564996829422954,27.363515312916114
220871,157,5,,,157.0,5.0,3.1847133757961785,,3.1847133757961785
220978,20488,657,18042.0,427.0,2446.0,230.0,3.20675517376025,2.366699922403281,9.403107113654947
220996,319,0,,,319.0,0.0,0.0,,0.0
221050,749,3,749.0,3.0,,,0.4005340453938585,0.4005340453938585,
221096,5980,95,5980.0,95.0,,,1.588628762541806,1.588628762541806,
221102,928,10,928.0,10.0,,,1.0775862068965518,1.0775862068965518,
221148,967,0,967.0,0.0,,,0.0,0.0,
221184,7533,74,7533.0,74.0,,,0.9823443515199787,0.9823443515199787,
221236,2284,5,2284.0,5.0,,,0.21891418563922943,0.21891418563922943,
221281,278,0,278.0,0.0,,,0.0,0.0,
221333,742,1,742.0,1.0,,,0.13477088948787064,0.13477088948787064,
221351,1861,118,1838.0,114.0,23.0,4.0,6.340677055346589,6.2023939064200215,17.391304347826086
221397,5002,11,5002.0,11.0,,,0.21991203518592564,0.21991203518592564,
221430,1659,3,1659.0,3.0,,,0.18083182640144665,0.18083182640144665,
221485,7004,47,7004.0,47.0,,,0.6710451170759566,0.6710451170759566,
221494,623,3,623.0,3.0,,,0.4815409309791332,0.4815409309791332,
221519,1724,66,1644.0,58.0,80.0,8.0,3.82830626450116,3.5279805352798053,10.0
221582,559,0,559.0,0.0,,,0.0,0.0,
221591,768,2,768.0,2.0,,,0.26041666666666663,0.26041666666666663,
221607,812,2,812.0,2.0,,,0.24630541871921183,0.24630541871921183,
221616,3117,8,3117.0,8.0,,,0.25665704202759065,0.25665704202759065,
221625,1581,9,1581.0,9.0,,,0.5692599620493358,0.5692599620493358,
221643,9399,102,9399.0,102.0,,,1.0852218321097988,1.0852218321097988,
221661,3229,231,2929.0,215.0,300.0,16.0,7.15391762155466,7.340389211334927,5.333333333333334
221670,530,11,,,530.0,11.0,2.0754716981132075,,2.0754716981132075
221731,1198,164,918.0,60.0,280.0,104.0,13.689482470784641,6.535947712418301,37.142857142857146
221740,11775,139,10202.0,70.0,1573.0,69.0,1.1804670912951167,0.6861399725544011,4.386522568340751
221759,38728,1425,30564.0,289.0,8164.0,1136.0,3.679508366040074,0.9455568642847795,13.914747672709456
221768,7499,37,6809.0,36.0,690.0,1.0,0.49339911988265106,0.5287119988250845,0.14492753623188406
221829,323,0,323.0,0.0,,,0.0,0.0,
221838,6310,263,5057.0,109.0,1253.0,154.0,4.1679873217115695,2.155428119438402,12.290502793296088
221847,10511,327,9187.0,181.0,1324.0,146.0,3.1110265436209685,1.9701752476325243,11.027190332326283
221892,3195,236,1903.0,216.0,1292.0,20.0,7.386541471048513,11.350499211770888,1.5479876160990713
221908,5757,6,5757.0,6.0,,,0.10422094841063052,0.10422094841063052,
221953,1103,45,940.0,44.0,163.0,1.0,4.0797824116047146,4.680851063829787,0.6134969325153374
221971,2713,37,1934.0,31.0,779.0,6.0,1.363803907113896,1.6028955532574976,0.7702182284980745
221999,13575,1838,7221.0,807.0,6354.0,1031.0,13.539594843462247,11.175737432488575,16.225999370475293
222053,6963,36,6963.0,36.0,,,0.5170185264971995,0.5170185264971995,
222062,5899,23,5899.0,23.0,,,0.38989659264282084,0.38989659264282084,
222105,468,0,468.0,0.0,,,0.0,0.0,
222178,5219,185,3263.0,139.0,1956.0,46.0,3.5447403717187203,4.2598835427520685,2.3517382413087935
222567,5872,59,5872.0,59.0,,,1.0047683923705721,1.0047683923705721,
222576,9262,0,9262.0,0.0,,,0.0,0.0,
222628,892,54,118.0,2.0,774.0,52.0,6.053811659192825,1.694915254237288,6.718346253229974
222822,3890,91,3890.0,91.0,,,2.339331619537275,2.339331619537275,
222831,11542,277,9702.0,249.0,1840.0,28.0,2.3999306879223705,2.5664811379097094,1.5217391304347827
222877,302,1,284.0,1.0,18.0,0.0,0.33112582781456956,0.35211267605633806,0.0
222886,562,0,562.0,0.0,,,0.0,0.0,
222983,1217,10,1165.0,10.0,52.0,0.0,0.8216926869350863,0.8583690987124464,0.0
222992,39727,513,39727.0,513.0,,,1.2913132126765172,1.2913132126765172,
223001,155,9,,,155.0,9.0,5.806451612903226,,5.806451612903226
223056,31,0,31.0,0.0,,,0.0,0.0,
223083,575,0,575.0,0.0,,,0.0,0.0,
223117,75,0,46.0,0.0,29.0,0.0,0.0,0.0,0.0
223223,1774,239,,,1774.0,239.0,13.472378804960542,,13.472378804960542
223232,20626,895,14915.0,405.0,5711.0,490.0,4.3391835547367394,2.7153871940998995,8.5799334617405
223320,4259,0,4259.0,0.0,,,0.0,0.0,
223427,18095,121,18095.0,121.0,,,0.668693009118541,0.668693009118541,
223463,250,0,250.0,0.0,,,0.0,0.0,
223472,200,0,200.0,0.0,,,0.0,0.0,
223506,3812,71,3812.0,71.0,,,1.8625393494228752,1.8625393494228752,
223816,8373,30,8373.0,30.0,,,0.35829451809387314,0.35829451809387314,
223852,69,0,69.0,0.0,,,0.0,0.0,
223898,3160,27,3160.0,27.0,,,0.8544303797468354,0.8544303797468354,
223922,1564,41,1564.0,41.0,,,2.6214833759590794,2.6214833759590794,
224004,1396,0,1188.0,0.0,208.0,0.0,0.0,0.0,0.0
224013,55,0,55.0,0.0,,,0.0,0.0,
224110,8106,252,8106.0,252.0,,,3.1088082901554404,3.1088082901554404,
224147,11266,639,8320.0,136.0,2946.0,503.0,5.671933250488195,1.6346153846153848,17.073998642226748
224156,328,0,328.0,0.0,,,0.0,0.0,
224226,4124,511,2785.0,145.0,1339.0,366.0,12.390882638215325,5.206463195691203,27.333831217326367
224244,248,0,224.0,0.0,24.0,0.0,0.0,0.0,0.0
224271,454,1,454.0,1.0,,,0.22026431718061676,0.22026431718061676,
224305,2589,473,,,2589.0,473.0,18.269602162997295,,18.269602162997295
224323,2078,88,1444.0,31.0,634.0,57.0,4.234841193455245,2.146814404432133,8.990536277602523
224350,10256,368,10256.0,368.0,,,3.58814352574103,3.58814352574103,
224527,1813,16,1634.0,16.0,179.0,0.0,0.882515168229454,0.9791921664626682,0.0
224545,2412,96,1982.0,88.0,430.0,8.0,3.9800995024875623,4.439959636730576,1.8604651162790697
224554,13252,460,9992.0,113.0,3260.0,347.0,3.4711741623905827,1.1309047237790233,10.644171779141104
224615,69749,2755,69749.0,2755.0,,,3.9498774175973845,3.9498774175973845,
224642,25567,272,25567.0,272.0,,,1.0638713967223374,1.0638713967223374,
224660,611,0,600.0,0.0,11.0,0.0,0.0,0.0,0.0
224679,1206,0,1206.0,0.0,,,0.0,0.0,
224712,109,0,,,109.0,0.0,0.0,,0.0
224758,14,0,14.0,0.0,,,0.0,0.0,
224891,1801,32,1801.0,32.0,,,1.776790671848973,1.776790671848973,
224961,2405,9,2405.0,9.0,,,0.37422037422037424,0.37422037422037424,
225043,8,0,8.0,0.0,,,0.0,0.0,
225070,4324,1,4324.0,1.0,,,0.023126734505087884,0.023126734505087884,
225201,836,0,771.0,0.0,65.0,0.0,0.0,0.0,0.0
225247,1665,41,1291.0,41.0,374.0,0.0,2.4624624624624625,3.1758326878388843,0.0
225308,5961,64,5961.0,64.0,,,1.073645361516524,1.073645361516524,
225371,4158,46,4158.0,46.0,,,1.1063011063011063,1.1063011063011063,
225399,4276,197,2899.0,115.0,1377.0,82.0,4.60710944808232,3.966885132804415,5.954974582425563
225414,8137,471,6139.0,57.0,1998.0,414.0,5.788374093646307,0.9284899820817722,20.72072072072072
225423,53253,4670,53253.0,4670.0,,,8.769458997615159,8.769458997615159,
225432,13730,280,12622.0,227.0,1108.0,53.0,2.0393299344501092,1.7984471557597845,4.783393501805054
225502,3586,145,2627.0,74.0,959.0,71.0,4.043502509760179,2.8169014084507045,7.40354535974974
225511,47980,5015,39257.0,2210.0,8723.0,2805.0,10.452271779908296,5.629569248796392,32.156368221941996
225520,4101,0,4101.0,0.0,,,0.0,0.0,
225548,809,2,751.0,2.0,58.0,0.0,0.2472187886279357,0.2663115845539281,0.0
225575,1059,202,1024.0,191.0,35.0,11.0,19.07459867799811,18.65234375,31.428571428571427
225627,7047,329,4638.0,182.0,2409.0,147.0,4.668653327657159,3.9241052177662787,6.102117061021171
225876,518,4,518.0,4.0,,,0.7722007722007722,0.7722007722007722,
225885,622,24,577.0,24.0,45.0,0.0,3.858520900321544,4.15944540727903,0.0
225991,70,0,70.0,0.0,,,0.0,0.0,
226019,7198,47,7198.0,47.0,,,0.6529591553209224,0.6529591553209224,
226091,17772,1318,8184.0,86.0,9588.0,1232.0,7.4161602520819265,1.050830889540567,12.849395077179809
226107,3629,0,3629.0,0.0,,,0.0,0.0,
226116,4680,2,4680.0,2.0,,,0.042735042735042736,0.042735042735042736,
226134,11029,8,11029.0,8.0,,,0.07253604134554356,0.07253604134554356,
226152,8991,448,7210.0,379.0,1781.0,69.0,4.982760538316094,5.256588072122053,3.874227961819203
226204,8323,37,8323.0,37.0,,,0.4445512435419921,0.4445512435419921,
226231,3330,96,3187.0,95.0,143.0,1.0,2.8828828828828827,2.980859742704738,0.6993006993006993
226277,1539,0,1539.0,0.0,,,0.0,0.0,
226383,1595,60,1313.0,52.0,282.0,8.0,3.761755485893417,3.9603960396039604,2.8368794326241136
226408,5127,7,5127.0,7.0,,,0.1365320850399844,0.1365320850399844,
226471,3321,46,2803.0,20.0,518.0,26.0,1.3851249623607347,0.7135212272565109,5.019305019305019
226578,7850,86,7850.0,86.0,,,1.0955414012738853,1.0955414012738853,
226587,3175,73,3167.0,73.0,8.0,0.0,2.2992125984251968,2.3050205241553523,0.0
226675,360,0,360.0,0.0,,,0.0,0.0,
226806,5690,163,5690.0,163.0,,,2.8646748681898067,2.8646748681898067,
226833,5324,476,4303.0,246.0,1021.0,230.0,8.940646130728776,5.7169416686033,22.526934378060727
226860,73,0,73.0,0.0,,,0.0,0.0,
226879,252,0,252.0,0.0,,,0.0,0.0,
226903,746,0,746.0,0.0,,,0.0,0.0,
227058,44,0,44.0,0.0,,,0.0,0.0,
227146,6557,51,6557.0,51.0,,,0.7777947231965838,0.7777947231965838,
227182,73077,2647,73077.0,2647.0,,,3.622206713466617,3.622206713466617,
227216,46864,7775,34458.0,1545.0,12406.0,6230.0,16.59055991806077,4.483719310464914,50.21763662743833
227225,3208,49,3208.0,49.0,,,1.527431421446384,1.527431421446384,
227289,173,35,,,173.0,35.0,20.23121387283237,,20.23121387283237
227298,192,0,192.0,0.0,,,0.0,0.0,
227304,9981,82,9981.0,82.0,,,0.8215609658350868,0.8215609658350868,
227313,374,0,374.0,0.0,,,0.0,0.0,
227322,500,0,500.0,0.0,,,0.0,0.0,
227331,1968,51,1108.0,39.0,860.0,12.0,2.591463414634146,3.5198555956678703,1.3953488372093024
227368,33881,847,28674.0,515.0,5207.0,332.0,2.499926212331395,1.7960521727000072,6.37603226425965
227377,8828,19,8828.0,19.0,,,0.21522428636157678,0.21522428636157678,
227386,2691,25,2691.0,25.0,,,0.929022668153103,0.929022668153103,
227401,4533,47,4533.0,47.0,,,1.0368409441870725,1.0368409441870725,
227429,628,0,620.0,0.0,8.0,0.0,0.0,0.0,0.0
227526,9922,290,8877.0,134.0,1045.0,156.0,2.9227978230195526,1.5095189816379406,14.928229665071772
227687,2522,63,2522.0,63.0,,,2.4980174464710547,2.4980174464710547,
227748,360,0,360.0,0.0,,,0.0,0.0,
227757,8961,2311,4789.0,622.0,4172.0,1689.0,25.78953241825689,12.98809772395072,40.48418024928092
227845,3033,195,2499.0,178.0,534.0,17.0,6.429277942631058,7.122849139655862,3.1835205992509366
227854,17299,27,17299.0,27.0,,,0.1560783860338748,0.1560783860338748,
227863,4301,257,3365.0,152.0,936.0,105.0,5.975354568704953,4.517087667161961,11.217948717948719
227881,21039,254,17787.0,127.0,3252.0,127.0,1.2072817149104045,0.7140046101085062,3.9052890528905286
227924,19901,142,19901.0,142.0,,,0.7135319833174212,0.7135319833174212,
227979,31812,789,31812.0,789.0,,,2.4801961523953224,2.4801961523953224,
228042,1326,42,1120.0,41.0,206.0,1.0,3.167420814479638,3.660714285714286,0.48543689320388345
228088,38,0,38.0,0.0,,,0.0,0.0,
228149,3456,194,2149.0,151.0,1307.0,43.0,5.613425925925926,7.0265239646347135,3.2899770466717673
228158,9098,14,9098.0,14.0,,,0.15387997362057595,0.15387997362057595,
228185,23,23,23.0,23.0,,,100.0,100.0,
228194,1089,15,,,1089.0,15.0,1.3774104683195594,,1.3774104683195594
228200,521,0,521.0,0.0,,,0.0,0.0,
228219,546,0,546.0,0.0,,,0.0,0.0,
228246,12116,1117,7285.0,279.0,4831.0,838.0,9.219214262132718,3.829787234042553,17.34630511281308
228282,21,0,21.0,0.0,,,0.0,0.0,
228316,6525,54,6525.0,54.0,,,0.8275862068965517,0.8275862068965517,
